DateChargement_jour,DateLivraison_jour,Poids
315.0,316.0,1.154
315.0,317.0,0.81437
315.0,319.0,0.54645
315.0,319.0,3.06
315.0,317.0,0.7268
315.0,318.0,2.7435
315.0,317.0,1.16676
315.0,316.0,0.501
315.0,319.0,1.25608
315.0,319.0,0.862
315.0,316.0,0.1941
315.0,317.0,0.7377
315.0,317.0,1.101
316.0,320.0,1.93475
316.0,319.0,1.4956
316.0,318.0,5.028
316.0,320.0,0.64126
316.0,317.0,0.356
316.0,317.0,0.633
316.0,316.0,0.18382
316.0,318.0,2.338
316.0,317.0,2.62434
316.0,318.0,0.36749
316.0,318.0,1.01204
316.0,317.0,3.08
316.0,317.0,1.835
316.0,318.0,1.43788
316.0,317.0,1.80065
316.0,318.0,0.27537
316.0,316.0,0.73187
316.0,319.0,0.83572
316.0,318.0,0.33234
317.0,319.0,1.55192
317.0,318.0,0.41
317.0,318.0,1.283
317.0,322.0,2.06086
317.0,319.0,0.82146
317.0,319.0,1.836
317.0,318.0,0.86
317.0,321.0,0.556
317.0,319.0,0.44632
317.0,320.0,0.43641
317.0,317.0,0.39676
317.0,320.0,0.66178
317.0,320.0,0.62039
317.0,318.0,0.577
317.0,318.0,0.47585
317.0,318.0,2.231
317.0,322.0,0.69318
318.0,324.0,0.45793
318.0,319.0,0.72189
318.0,319.0,0.38954
318.0,319.0,1.51206
318.0,319.0,0.60856
318.0,320.0,0.62042
318.0,321.0,0.152
318.0,322.0,1.42942
318.0,321.0,0.21836
318.0,323.0,3.20999
318.0,322.0,0.6743
318.0,320.0,0.191
318.0,320.0,0.85976
318.0,319.0,1.94997
318.0,320.0,1.03978
318.0,324.0,1.12845
318.0,321.0,0.21818
318.0,318.0,0.242
318.0,321.0,2.36205
318.0,319.0,0.461
318.0,323.0,0.34908
319.0,320.0,4.5346
319.0,324.0,1.48388
319.0,323.0,8.56288
319.0,320.0,1.12934
319.0,320.0,0.54606
319.0,322.0,2.10988
319.0,322.0,0.29475
319.0,321.0,0.401
319.0,321.0,0.21564
319.0,323.0,0.70255
319.0,320.0,1.15277
320.0,323.0,0.3751
320.0,321.0,0.27966
320.0,322.0,0.7138
320.0,321.0,1.79854
320.0,324.0,0.43497
320.0,323.0,1.12488
320.0,321.0,3.218
320.0,320.0,0.585
320.0,324.0,0.81929
320.0,324.0,1.6275
321.0,323.0,1.08122
321.0,322.0,1.02964
321.0,324.0,0.39114
321.0,324.0,0.86162
321.0,324.0,4.59449
321.0,322.0,3.17166
321.0,321.0,0.7604
321.0,322.0,0.27755
321.0,323.0,0.3222
321.0,322.0,0.6045
321.0,323.0,0.89575
321.0,326.0,1.77644
321.0,324.0,0.52437
321.0,321.0,0.30987
321.0,324.0,0.25947
322.0,324.0,0.53051
322.0,325.0,0.5994
322.0,326.0,5.57106
322.0,325.0,0.23719
322.0,325.0,0.10588
322.0,323.0,0.19903
322.0,323.0,1.51666
322.0,326.0,0.85802
322.0,328.0,0.47521
322.0,324.0,1.0
322.0,324.0,1.0196
322.0,324.0,0.26678
322.0,323.0,0.95
322.0,323.0,0.50559
322.0,324.0,8.14488
322.0,323.0,0.30108
322.0,323.0,0.532
322.0,324.0,1.4705
322.0,323.0,1.6556
322.0,325.0,1.4941
323.0,324.0,1.94976
323.0,326.0,1.00989
323.0,324.0,0.6073
323.0,324.0,0.31089
323.0,325.0,0.26
323.0,324.0,1.14347
323.0,324.0,0.54044
323.0,326.0,2.775
323.0,325.0,0.12955
323.0,324.0,1.977
323.0,325.0,0.9262
323.0,325.0,0.7988
323.0,326.0,0.39336
323.0,326.0,0.17692
323.0,325.0,3.84
323.0,324.0,1.372
323.0,324.0,0.37152
323.0,324.0,2.02748
324.0,328.0,1.147
324.0,325.0,2.35871
324.0,325.0,0.81894
324.0,324.0,0.40733
324.0,325.0,0.5872
324.0,325.0,2.50796
324.0,327.0,2.73
324.0,325.0,0.585
324.0,325.0,0.27
324.0,325.0,0.739
324.0,327.0,0.58504
324.0,325.0,2.28205
324.0,327.0,0.43555
324.0,325.0,0.83206
324.0,325.0,0.7307
324.0,328.0,0.41925
325.0,326.0,0.29549
325.0,327.0,0.5907
325.0,326.0,0.3816
325.0,326.0,0.98731
325.0,327.0,1.31
325.0,327.0,0.55
325.0,327.0,0.91028
325.0,326.0,0.25879
325.0,327.0,0.26456
325.0,326.0,0.4595
325.0,327.0,1.58175
325.0,327.0,1.591
325.0,329.0,0.16286
325.0,329.0,0.5431
325.0,327.0,0.32226
325.0,326.0,0.72391
325.0,328.0,0.76158
325.0,328.0,1.96764
325.0,326.0,0.5751
325.0,326.0,1.432
325.0,329.0,1.9926
325.0,328.0,1.30874
325.0,327.0,1.8865
325.0,326.0,0.248
325.0,328.0,0.227
326.0,329.0,6.87938
326.0,328.0,0.15565
326.0,329.0,2.09215
326.0,329.0,1.88341
326.0,327.0,1.4972
326.0,330.0,0.42112
326.0,330.0,1.0
326.0,328.0,0.2397
326.0,327.0,0.58119
326.0,327.0,1.77488
326.0,328.0,0.5188
326.0,328.0,2.43515
326.0,327.0,4.4625
326.0,328.0,0.70364
327.0,330.0,1.024
327.0,329.0,0.5254
327.0,329.0,0.6893
327.0,328.0,2.47636
327.0,328.0,0.95755
327.0,328.0,2.9362
327.0,328.0,0.27
328.0,331.0,2.04558
328.0,330.0,0.3958
328.0,332.0,1.6542
328.0,329.0,4.23017
328.0,331.0,0.40773
328.0,332.0,0.536
328.0,332.0,0.6517
328.0,332.0,0.52462
328.0,329.0,0.8808
328.0,330.0,1.77596
328.0,330.0,1.02736
329.0,330.0,0.42725
329.0,330.0,0.643
329.0,331.0,1.31711
329.0,333.0,1.53779
329.0,331.0,0.26842
329.0,334.0,0.25884
329.0,331.0,0.43157
329.0,330.0,0.42018
329.0,330.0,6.317
329.0,332.0,1.0102
329.0,330.0,0.516
329.0,330.0,0.464
329.0,329.0,2.29443
329.0,330.0,0.38511
329.0,330.0,0.86639
330.0,332.0,0.56642
330.0,331.0,0.9144
330.0,331.0,0.581
330.0,333.0,1.29625
330.0,332.0,1.26732
330.0,330.0,0.775
330.0,332.0,2.9735
330.0,331.0,1.32219
330.0,332.0,0.69032
330.0,331.0,3.02105
330.0,332.0,0.53282
330.0,331.0,0.49452
330.0,331.0,0.11962
330.0,331.0,0.64224
330.0,332.0,0.52788
330.0,332.0,0.43923
330.0,331.0,0.485
331.0,332.0,1.97414
331.0,335.0,4.72054
331.0,332.0,0.44385
331.0,332.0,0.967
331.0,332.0,0.64827
331.0,335.0,0.38646
331.0,333.0,1.06375
331.0,333.0,1.5772
331.0,332.0,0.3175
331.0,332.0,0.54728
331.0,332.0,0.301
331.0,332.0,0.41761
331.0,333.0,0.29799
331.0,333.0,1.239
332.0,333.0,0.57848
332.0,334.0,0.526
332.0,333.0,0.23357
332.0,333.0,0.15931
332.0,333.0,0.34522
332.0,336.0,1.6118
332.0,333.0,0.442
332.0,336.0,0.964
332.0,335.0,0.86586
332.0,333.0,1.19002
332.0,333.0,1.88009
332.0,333.0,0.169
332.0,333.0,1.826
332.0,333.0,0.08157
332.0,336.0,6.80763
332.0,334.0,0.26842
333.0,335.0,4.099
333.0,334.0,0.31358
333.0,334.0,0.42324
333.0,335.0,0.92
333.0,335.0,3.30368
333.0,336.0,0.8215
333.0,336.0,0.287
333.0,334.0,3.28189
333.0,334.0,0.30744
333.0,334.0,5.23394
333.0,336.0,5.59855
333.0,334.0,1.144
333.0,334.0,0.55362
333.0,337.0,0.43
333.0,335.0,0.9259
333.0,334.0,0.55702
333.0,336.0,4.4414
334.0,338.0,0.29881
334.0,335.0,0.54835
334.0,335.0,0.29498
334.0,335.0,1.59592
334.0,335.0,0.87424
334.0,335.0,1.02584
334.0,335.0,0.30916
334.0,336.0,0.96108
334.0,336.0,0.61538
334.0,338.0,1.62736
335.0,337.0,0.67572
335.0,337.0,0.2
335.0,338.0,0.23251
335.0,339.0,0.27137
335.0,338.0,1.86424
335.0,338.0,2.63478
335.0,336.0,2.44413
335.0,339.0,2.92083
335.0,337.0,1.30908
335.0,339.0,4.21686
335.0,336.0,0.48723
335.0,338.0,0.6503
335.0,336.0,0.3638
335.0,337.0,0.669
335.0,336.0,3.4006
335.0,339.0,0.462
335.0,339.0,0.49004
336.0,340.0,0.63578
336.0,340.0,0.25907
336.0,340.0,0.91865
336.0,339.0,0.19223
336.0,338.0,1.86774
336.0,337.0,0.64435
336.0,337.0,0.67882
336.0,341.0,1.85592
336.0,338.0,0.26005
336.0,337.0,0.5264
336.0,338.0,0.33473
336.0,339.0,1.68976
337.0,341.0,2.05554
337.0,338.0,3.3364
337.0,339.0,1.17
337.0,338.0,0.39054
337.0,339.0,0.712
337.0,339.0,0.77065
337.0,338.0,0.618
337.0,338.0,1.224
337.0,338.0,0.61198
337.0,338.0,0.17704
337.0,339.0,1.7746
337.0,339.0,0.49625
337.0,339.0,1.88206
337.0,339.0,1.235
337.0,339.0,0.28362
337.0,339.0,1.4226
338.0,339.0,0.26124
338.0,340.0,0.78578
338.0,339.0,0.48463
338.0,339.0,1.42087
338.0,339.0,1.78422
338.0,339.0,0.77376
338.0,340.0,0.2536
338.0,339.0,0.67717
338.0,341.0,0.7539
338.0,341.0,1.0115
338.0,339.0,4.629
338.0,338.0,0.8528
338.0,339.0,0.71613
339.0,343.0,1.54222
339.0,340.0,0.27946
339.0,340.0,0.5641
339.0,340.0,0.38937
339.0,343.0,0.786
339.0,340.0,0.41515
339.0,341.0,0.7587
339.0,343.0,0.5493
339.0,340.0,1.15746
339.0,341.0,0.47798
339.0,340.0,2.34426
339.0,340.0,0.272
339.0,342.0,0.61694
339.0,340.0,0.7242
339.0,341.0,0.318
340.0,341.0,0.94127
340.0,342.0,0.5948
340.0,340.0,0.63941
340.0,342.0,0.73262
340.0,342.0,0.25802
340.0,341.0,0.567
340.0,344.0,0.377
340.0,344.0,0.18596
340.0,344.0,1.60914
340.0,342.0,1.07348
340.0,344.0,0.1636
341.0,345.0,0.512
341.0,344.0,0.27632
341.0,343.0,0.80465
341.0,345.0,0.411
341.0,344.0,0.653
341.0,343.0,0.39314
341.0,343.0,1.55738
341.0,342.0,0.21
341.0,344.0,3.0339
341.0,342.0,7.952
341.0,343.0,0.27271
342.0,343.0,0.187
342.0,343.0,0.73717
342.0,345.0,0.13212
342.0,346.0,0.6713
342.0,343.0,1.02072
342.0,343.0,1.20467
342.0,345.0,0.44675
342.0,344.0,1.415
342.0,344.0,0.4677
342.0,343.0,0.38283
342.0,343.0,1.87212
342.0,343.0,1.4193
343.0,345.0,0.945
343.0,346.0,0.29356
343.0,348.0,2.9305
343.0,345.0,0.2183
343.0,345.0,1.264
343.0,344.0,0.736
343.0,344.0,2.522
343.0,344.0,1.70287
344.0,345.0,0.28816
344.0,347.0,1.41202
344.0,345.0,0.75974
344.0,345.0,0.481
344.0,345.0,0.91431
344.0,345.0,0.58035
344.0,345.0,1.866
344.0,345.0,0.33914
344.0,346.0,1.53048
344.0,347.0,3.29725
344.0,345.0,0.19
344.0,345.0,1.14685
345.0,347.0,0.335
345.0,346.0,0.58281
345.0,346.0,0.746
345.0,348.0,1.83413
345.0,346.0,1.73261
345.0,346.0,0.41808
345.0,347.0,1.457
345.0,346.0,0.68767
345.0,346.0,0.33538
345.0,346.0,2.93479
345.0,346.0,0.5
345.0,349.0,0.859
345.0,346.0,0.55588
345.0,346.0,0.21968
345.0,346.0,0.76224
346.0,349.0,0.4429
346.0,349.0,1.39441
346.0,347.0,0.23251
346.0,347.0,1.70175
346.0,348.0,1.56912
346.0,347.0,0.88797
346.0,350.0,0.6097
346.0,347.0,0.21
346.0,347.0,0.45076
346.0,349.0,0.28025
346.0,349.0,2.985
346.0,349.0,3.34277
346.0,350.0,0.5716
346.0,349.0,1.2858
346.0,347.0,1.48293
346.0,349.0,1.42646
346.0,349.0,2.6426
347.0,350.0,1.91046
347.0,348.0,1.26095
347.0,351.0,1.05265
347.0,349.0,2.07066
347.0,348.0,2.29666
347.0,348.0,0.27766
347.0,351.0,0.61971
347.0,350.0,1.24256
347.0,349.0,0.49795
347.0,348.0,1.05093
347.0,350.0,0.22513
347.0,350.0,0.14684
347.0,350.0,1.63925
348.0,350.0,0.42652
348.0,351.0,1.562
348.0,349.0,1.11362
348.0,349.0,0.4759
348.0,351.0,0.5241
348.0,349.0,7.16137
348.0,351.0,8.3599
348.0,352.0,3.18795
348.0,349.0,0.92424
348.0,352.0,0.66994
348.0,351.0,7.72432
348.0,351.0,5.41447
349.0,351.0,2.28376
349.0,351.0,1.27008
349.0,351.0,0.15834
349.0,350.0,0.67291
349.0,353.0,0.706
349.0,353.0,1.886
349.0,352.0,0.52623
349.0,353.0,2.074
349.0,351.0,0.14
350.0,351.0,0.03568
350.0,354.0,0.15
350.0,353.0,2.17328
350.0,353.0,0.709
350.0,351.0,0.96662
350.0,351.0,1.6561
350.0,351.0,0.95653
350.0,351.0,0.925
350.0,352.0,0.669
350.0,351.0,0.899
350.0,352.0,0.60319
350.0,351.0,3.44642
351.0,352.0,1.47662
351.0,352.0,3.20032
351.0,353.0,1.04732
351.0,352.0,0.589
351.0,352.0,0.27546
351.0,352.0,2.75721
351.0,353.0,1.45424
351.0,353.0,0.64109
352.0,355.0,2.9826
352.0,353.0,1.12035
352.0,353.0,0.19175
352.0,352.0,0.8633
352.0,353.0,1.773
352.0,354.0,1.5085
352.0,354.0,1.84505
352.0,353.0,0.61694
352.0,353.0,0.63716
352.0,353.0,2.04381
352.0,354.0,0.7159
352.0,353.0,3.17667
352.0,353.0,1.1978
352.0,352.0,0.289
353.0,354.0,0.343
353.0,355.0,0.50376
353.0,354.0,1.048
353.0,354.0,0.43213
353.0,354.0,0.68758
353.0,356.0,0.34416
353.0,356.0,1.22457
353.0,356.0,0.38576
353.0,355.0,2.35116
353.0,355.0,1.63068
353.0,354.0,0.52121
353.0,354.0,0.37732
353.0,355.0,4.5505
353.0,354.0,0.29332
353.0,355.0,0.09611
353.0,354.0,11.2279
353.0,354.0,0.959
354.0,356.0,0.9187
354.0,356.0,0.19931
354.0,355.0,0.103
354.0,355.0,1.06964
354.0,358.0,1.3045
354.0,355.0,0.09706
354.0,357.0,0.636
354.0,355.0,1.609
354.0,358.0,4.04654
354.0,355.0,4.45648
354.0,354.0,0.74756
354.0,356.0,1.05971
354.0,358.0,0.7694
354.0,355.0,1.14605
355.0,357.0,0.29
355.0,356.0,1.726
355.0,356.0,1.68
355.0,357.0,1.0464
355.0,356.0,0.2971
355.0,359.0,3.11634
356.0,360.0,0.99519
356.0,357.0,0.42245
356.0,358.0,0.891
356.0,360.0,0.51758
356.0,356.0,1.92
356.0,360.0,0.6365
356.0,358.0,1.89313
357.0,361.0,0.34781
357.0,358.0,1.18753
357.0,358.0,0.428
357.0,358.0,0.4558
358.0,359.0,0.763
358.0,362.0,0.45188
358.0,361.0,1.28976
358.0,360.0,1.827
358.0,359.0,1.496
358.0,359.0,6.83424
358.0,359.0,0.36368
358.0,359.0,5.84
358.0,359.0,0.94888
358.0,360.0,1.59879
358.0,359.0,0.3313
359.0,362.0,0.48701
359.0,360.0,1.33292
359.0,361.0,0.80983
359.0,361.0,0.43845
359.0,361.0,1.55812
359.0,363.0,1.86787
359.0,360.0,1.03862
360.0,364.0,2.39438
360.0,364.0,0.1865
360.0,361.0,2.45348
360.0,361.0,0.5007
360.0,361.0,0.86622
361.0,362.0,1.19128
361.0,363.0,0.0415
362.0,363.0,0.2262
363.0,364.0,0.431
363.0,367.0,0.54837
363.0,366.0,0.408
363.0,364.0,1.15812
363.0,366.0,0.3442
365.0,366.0,0.38652
365.0,366.0,0.186
365.0,366.0,2.843
365.0,370.0,1.11741
366.0,367.0,0.37405
367.0,368.0,0.6322
367.0,368.0,1.068
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
0.0,8808.0,100.0
