DateChargement,DateLivraison,Departement,Villes destinataire,Palette,Poids,MLin,Volume,Colis,Latitude,Longitude,MoisChargement
2021-10-26,2021-10-28,68, ROUFFACH,0,0.30813,1.5,6.14,23,47.95838,7.305052,10
2021-10-26,2021-10-27,54, BLENOD-LES-PONT-A-MOUSSON,0,0.1045,1.2,0.94,5,48.877282,6.058013,10
2021-10-26,2021-10-28,71, MACON,5,2.4364,8.7,24.2,231,46.323354,4.810857,10
2021-10-26,2021-10-28,70, NOIDANS-LES-VESOUL,1,0.8695,7.6,4.41,50,47.61586,6.131158,10
2021-10-26,2021-10-28,1, SAINT-ETIENNE-SUR-REYSSOUZE,1,0.9261,0,5.88,92,46.399913,5.008968,10
2021-10-26,2021-10-27,85, LES-HERBIERS,2,0.42268,7.5,3.5,21,46.863236,-1.028639,10
2021-10-26,2021-10-28,56, AMBON,2,2.07121,3.7,8.95,113,47.55513,-2.548088,10
2021-10-26,2021-10-27,3, NEUVY,1,2.14343,0,5.34,97,48.043023,3.792792,10
2021-10-26,2021-10-27,34, BEZIERS,5,3.14956,0,5.16,284,43.348715,3.232849,10
2021-10-26,2021-10-30,63, GELLES,3,0.77682,0,7.413,119,45.763212,2.784069,10
2021-10-26,2021-10-27,29, LANRIVOARE,1,1.92914,0,2.91,69,48.459626,-4.641106,10
2021-10-26,2021-10-30,63, MARINGUES,1,0.19338,1.6,4.07,25,45.929291,3.333708,10
2021-10-26,2021-10-27,44, BLAIN,1,1.012,0,0.81,212,47.462786,-1.779167,10
2021-10-26,2021-10-27,12, LAISSAC,2,0.31423,0,5.28,42,44.374258,2.823237,10
2021-10-26,2021-10-28,67, SCHWOBSHEIM,1,1.7656,0,2.81,79,48.231369,7.575652,10
2021-10-26,2021-10-27,27, VAL-DE-REUIL,3,0.69568,3.1,2.09,55,49.261533,1.20933,10
2021-10-26,2021-10-27,33, COUTRAS,1,0.77031,1.2,1.55,48,45.046958,-0.09521,10
2021-10-26,2021-10-28,18, GRACAY,2,0.44283,4.8,6.76,52,47.144136,1.846415,10
2021-10-27,2021-10-29,88, REMIREMONT,1,0.38,0.6,1.63,30,48.012613,6.590583,10
2021-10-27,2021-11-01,27, VAL-DE-REUIL,5,1.71204,7.6,13.58,63,49.261533,1.20933,10
2021-10-27,2021-10-31,63, ROMAGNAT,0,1.347,0,5.01,57,45.725005,3.095781,10
2021-10-27,2021-10-28,85, CHATEAU-D'OLONNE,1,0.34224,0,5.38,49,46.496512,-1.767681,10
2021-10-27,2021-11-01,47, NERAC,2,3.24647,6.7,1731.32,110,44.134193,0.346004,10
2021-10-27,2021-10-31,34, CLERMONT-L'HERAULT,4,2.83038,9.3,12.9,153,43.630085,3.429377,10
2021-10-27,2021-10-28,44, COUERON,2,0.6144,4.2,9.16,45,47.231751,-1.7056,10
2021-10-27,2021-10-31,86, MONTMORILLON,1,0.59549,2.1,3.31,17,46.429425,0.865728,10
2021-10-27,2021-11-01,76, ROUXMESNIL-BOUTEILLES,0,0.43264,0,1.73,23,49.895959,1.103015,10
2021-10-27,2021-10-31,87, COUZEIX,15,4.69356,10.6,17.44,407,45.88693,1.217069,10
2021-10-27,2021-10-31,17, SABLONCEAUX,3,0.913,3.1,6.47,57,45.709259,-0.890056,10
2021-10-27,2021-10-29,64, SOUMOULOU,1,2.0656,0,6.02,105,43.263822,-0.189853,10
2021-10-27,2021-10-28,7, TEIL (LE),4,0.91475,2.4,4.65,94,45.959076,-0.884687,10
2021-10-27,2021-10-28,50, SAINT-PIERRE-EGLISE,14,2.06985,8.3,24.0,193,49.675979,-1.40277,10
2021-10-28,2021-10-29,50, SAINT-SAUVEUR-LE-VICOMTE,1,1.36537,0,7.89,143,49.382654,-1.54003,10
2021-10-28,2021-10-29,43, LE PUY EN VELAY CEDEX,2,1.13674,7.8,2.65,57,45.030881,3.899202,10
2021-10-28,2021-11-01,20, BASTIA,1,0.5213,7.1,9.93,24,48.868956,2.393052,10
2021-10-28,2021-10-30,3, SAINT-POURCAIN-SUR-SIOULE,3,4.95668,2.8,8.182,153,46.31158,3.304564,11
2021-10-28,2021-10-30,3, BOURBON-L'ARCHAMBAULT,1,0.362,0,0.92,19,46.584965,3.057117,11
2021-10-28,2021-10-30,44, BLAIN,0,0.209,1.7,1.59,12,47.462786,-1.779167,11
2021-10-28,2021-11-01,87, LIMOGES,1,0.72847,0,1.71,71,45.856159,1.221254,10
2021-10-28,2021-10-30,74, PASSY,5,2.49482,4.3,18.07,160,45.925787,6.703807,11
2021-10-28,2021-10-29,45, BAULE,1,0.52245,0,2.02,43,47.810333,1.67005,11
2021-10-28,2021-10-30,74, PASSY,1,1.01596,1.8,1.56,27,45.925787,6.703807,10
2021-10-28,2021-10-30,58, PREMERY,21,2.35704,9.6,45.22,383,47.162382,3.339948,10
2021-10-28,2021-10-30,68, ILLZACH,5,0.599,13.4,3.97,36,47.776,7.361973,10
2021-10-28,2021-10-29,3, COMMENTRY,1,0.33427,0,2.01,27,46.274736,2.749455,10
2021-10-28,2021-10-29,13, SAINTES-MARIES-DE-LA-MER,7,4.76181,0,8.96,289,43.484028,4.393058,10
2021-10-29,2021-10-31,70, SAINT-LOUP-SUR-SEMOUSE,2,2.26331,6.6,3.24,105,47.881539,6.274881,10
2021-10-29,2021-11-02,20, AJACCIO,0,0.37423,0,1.41,44,48.867717,2.392954,10
2021-10-29,2021-10-30,85, SAINTE-HERMINE,1,0.79934,2,1.89,101,46.560152,-1.077567,10
2021-10-29,2021-10-30,62, VENDIN-LES-BETHUNE,3,0.8489,0,9.64,87,50.546183,2.60726,10
2021-10-29,2021-10-30,58, PREMERY,2,1.61437,1.4,3.333,90,47.162382,3.339948,11
2021-10-29,2021-10-31,3, COSNE-D'ALLIER,6,1.18215,7.4,15.68,120,47.401935,2.943449,11
2021-10-29,2021-10-31,71, CHAGNY,2,1.73788,0,3.01,136,46.907103,4.761834,10
2021-10-29,2021-10-30,77, VILLEPARISIS,3,0.9472,0,7.54,320,48.94368,2.614745,11
2021-10-29,2021-10-30,42, RIORGES,1,0.46389,0,3.62,31,46.041508,4.04171,11
2021-10-29,2021-10-31,71, BRANGES,7,2.30195,8,11.15,60,46.652735,5.166097,10
2021-10-29,2021-10-31,68, RETZWILLER,2,1.28559,0,2.11,53,47.631016,7.097603,10
2021-10-29,2021-10-30,76, TRAIT (LE),2,3.23956,1.6,2.94,129,49.484162,0.802257,10
2021-10-29,2021-10-31,68, CERNAY,2,1.2,1.9,4.18,300,47.80342,7.170948,10
2021-10-29,2021-10-31,72, ECOMMOY,0,0.21,1.5,3.78,21,47.822672,0.274427,10
2021-10-29,2021-10-30,44, MACHECOUL,0,0.21464,0,1.9,16,47.036205,-1.65073,10
2021-10-29,2021-11-02,17, TONNAY-CHARENTE,0,0.2309,1.2,1.16,40,45.962309,-0.878113,10
2021-10-30,2021-10-31,42, RIVAS,1,0.1768,0,1.73,24,45.583593,4.252971,11
2021-10-30,2021-11-01,59, DUNKERQUE,6,2.64017,6,12.51,225,51.028093,2.346065,10
2021-10-30,2021-10-30,73, PONTAMAFREY-MONTPASCAL,1,0.4571,1.1,2.23,12,45.311136,6.342747,11
2021-10-30,2021-11-01,73, MODANE,2,0.67242,0,3.38,57,45.194019,6.664194,10
2021-10-30,2021-10-31,41, ROMORANTIN-LANTHENAY,1,1.393,1.9,2.12,66,47.360174,1.743026,11
2021-10-30,2021-11-05,27, GASNY,1,0.62916,5.7,8.54,52,49.097295,1.600564,10
2021-10-30,2021-11-01,69, SAINT-JEAN-D'ARDIERES,2,1.36584,1.7,3.73,50,46.111874,4.741322,10
2021-10-30,2021-11-01,68, FELLERING,2,0.63,1.8,4.24,20,47.894418,6.973904,10
2021-10-30,2021-11-01,71, TOURNUS,10,5.7213,0,21.03,307,46.564825,4.897479,10
2021-10-30,2021-10-31,85, CHANTONNAY,1,0.7252,0,1.6,24,46.670782,-1.051061,10
2021-10-30,2021-11-04,58, SAINT-BENIN-D'AZY,3,0.65953,6.1,358.14,145,46.999801,3.395899,10
2021-10-30,2021-11-01,30, LEZAN,3,1.952,6.6,11.91,56,44.011058,4.047391,10
2021-10-31,2021-11-02,18, GUERCHE-SUR-L'AUBOIS (LA),0,0.297,1.4,0.79,47,46.9441,2.97141,10
2021-10-31,2021-11-01,44, SAINTE-REINE-DE-BRETAGNE,2,2.125,5.2,4.43,106,47.44547,-2.184908,10
2021-10-31,2021-11-02,26, MONTELIMAR,0,0.29477,2,3.62,30,44.553424,4.745639,11
2021-10-31,2021-11-04,87, PANAZOL,3,1.484,1.9,6.77,91,45.83941,1.317459,10
2021-10-31,2021-11-01,25, PIERREFONTAINE-LES-VARANS,14,4.642,12,22.9,629,47.215296,6.536999,10
2021-10-31,2021-11-04,59, LOMME,0,0.32967,12.8,2.95,32,50.628838,2.994947,10
2021-10-31,2021-11-01,59, DUNKERQUE,0,0.4946,2.2,3.2,35,51.028093,2.346065,11
2021-10-31,2021-11-01,45, CHATEAUNEUF-SUR-LOIRE,0,1.27988,0,4.28,51,47.872743,2.223164,10
2021-10-31,2021-11-02,30, SAINT-GILLES,11,4.263,6.1,30.5,213,43.698432,4.411905,10
2021-10-31,2021-11-04,24, BERGERAC,1,1.0397,2.8,2.6,80,44.851436,0.482291,11
2021-10-31,2021-11-04,8, VRIGNE-AUX-BOIS,2,0.66417,1.4,5.048,33,47.145697,2.433693,11
2021-10-31,2021-11-04,87, SAINT-JUNIEN,2,0.214,1.5,4.72,30,45.896572,0.893218,10
2021-10-31,2021-11-04,71, CHAGNY,0,0.39398,0,1.673,92,46.907103,4.761834,11
2021-10-31,2021-11-02,44, SAINT-BREVIN-LES-PINS,1,1.3771,2.2,2.69,103,47.231784,-2.156649,11
2021-11-01,2021-11-05,80, BRAY-SUR-SOMME,0,0.21284,5.9,3.04,46,49.94156,2.717035,10
2021-11-01,2021-11-04,17, TONNAY-CHARENTE,2,2.5108,3.6,3.22,153,45.962309,-0.878113,11
2021-11-01,2021-11-02,26, LORIOL-SUR-DROME,0,0.393,3.3,7.79,44,44.750005,4.799261,10
2021-11-01,2021-11-02,1, MEZERIAT,1,1.4633,2,4.0,62,46.243875,5.046776,11
2021-11-01,2021-11-02,81, ALBI,2,0.5775,13.4,5.02,70,43.927836,2.149416,11
2021-11-01,2021-11-02,88, VAGNEY,1,0.45084,2.1,2.79,74,48.008393,6.714792,10
2021-11-01,2021-11-02,59, DUNKERQUE,2,0.73569,4,7.62,38,51.028093,2.346065,10
2021-11-01,2021-11-05,55, VERDUN,0,0.35184,1,0.91,52,49.153914,5.365593,10
2021-11-01,2021-11-03,68, RETZWILLER,0,0.43253,0,4.91,30,47.631016,7.097603,11
2021-11-01,2021-11-03,73, AITON,2,3.94002,2.9,6.93,163,45.564758,6.262732,11
2021-11-02,2021-11-07,46, AYNAC,2,1.09095,5.5,3.54,104,44.787497,1.853286,10
2021-11-02,2021-11-03,35, GUIPRY,1,1.806,1.4,1.3,77,47.823588,-1.832162,11
2021-11-02,2021-11-06,51, SAINT-MEMMIE,2,0.6223,0,2.993,45,48.952519,4.389366,10
2021-11-02,2021-11-03,31, TOULOUSE,4,1.58483,4.1,9.033,171,43.604082,1.433805,11
2021-11-02,2021-11-04,71, TOURNUS,1,1.69824,2.2,4.74,119,46.564825,4.897479,11
2021-11-02,2021-11-06,27, EZY-SUR-EURE,2,0.77992,6,2.4,19,48.864686,1.416342,11
2021-11-02,2021-11-05,80, ABBEVILLE,5,4.35874,3.6,6.49,316,50.105799,1.828902,11
2021-11-02,2021-11-05,69, CONDRIEU,0,1.2972,4,5.911,83,45.476757,4.754055,11
2021-11-02,2021-11-02,14, OUISTREHAM,11,12.2028,11.1,12.39,521,49.275563,-0.259958,11
2021-11-02,2021-11-03,76, CANY-BARVILLE,1,1.03643,5.3,1.02,24,49.78241,0.63431,10
2021-11-02,2021-11-04,22, LOUDEAC,0,1.1092,2.6,18.91,79,48.172288,-2.747198,11
2021-11-02,2021-11-04,29, LANRIVOARE,6,3.3108,0,8.49,254,48.459626,-4.641106,11
2021-11-02,2021-11-06,33, LUDON-MEDOC,4,3.0666,4.8,5.96,157,44.980575,-0.598948,10
2021-11-02,2021-11-03,33, LUDON-MEDOC,5,4.04083,0,7.9,363,44.980575,-0.598948,10
2021-11-02,2021-11-07,27, EVREUX,2,1.13328,3.4,10.18,58,49.020599,1.146898,10
2021-11-02,2021-11-06,62, ATTAQUES (LES),1,0.46,2.4,7.09,37,50.899653,1.927382,10
2021-11-02,2021-11-06,59, WORMHOUT,0,0.90298,2.4,0.66,60,50.877813,2.476853,10
2021-11-02,2021-11-06,69, CONDRIEU,2,0.84951,1.7,2.75,29,45.476757,4.754055,10
2021-11-03,2021-11-07,62, SAINTE-AUSTREBERTHE,2,2.93807,1.6,1.74,153,50.364129,2.046344,10
2021-11-03,2021-11-07,63, VEYRE-MONTON,0,0.0882,0.6,0.38,6,45.673155,3.16073,11
2021-11-03,2021-11-05,30, GRAU-DU-ROI (LE),33,6.031,13.4,49.44,815,43.531749,4.140011,11
2021-11-03,2021-11-07,80, ABBEVILLE,2,1.342,1.7,2.8,58,50.105799,1.828902,10
2021-11-03,2021-11-07,76, TRAIT (LE),0,0.242,0,0.0,550,49.484162,0.802257,11
2021-11-03,2021-11-05,71, MACON,3,0.77338,0,4.25,45,46.323354,4.810857,11
2021-11-03,2021-11-04,88, REMIREMONT,0,0.95555,0,11.46,45,48.012613,6.590583,11
2021-11-03,2021-11-05,68, ILLZACH,2,3.61254,1.8,4.28,137,47.776,7.361973,11
2021-11-03,2021-11-07,23, BOURGANEUF,0,0.25691,0.7,0.7,41,45.944859,1.753745,10
2021-11-03,2021-11-07,36, SAINT-AOUT,1,0.3,0,1.2,7,46.729262,1.974264,10
2021-11-03,2021-11-07,62, RINXENT,2,0.5819,1.4,1.7,65,50.805781,1.742502,11
2021-11-03,2021-11-05,26, LORIOL-SUR-DROME,0,0.38806,0,2.45,26,44.750005,4.799261,11
2021-11-03,2021-11-05,88, CORNIMONT,1,0.555,5.2,5.35,8,47.964891,6.843589,11
2021-11-03,2021-11-06,23, SOUTERRAINE (LA),8,0.9986,8.4,14.49,116,46.235513,1.473113,11
2021-11-03,2021-11-04,58, SAINT-BENIN-D'AZY,2,0.9505,2,1.21,53,46.999801,3.395899,11
2021-11-03,2021-11-05,68, GUEWENHEIM,1,0.33873,0.8,2.36,31,47.751426,7.090284,11
2021-11-03,2021-11-04,18, GRACAY,0,0.29726,2.4,2.33,31,47.144136,1.846415,11
2021-11-03,2021-11-04,71, CHAGNY,1,0.52968,1.8,4.75,21,46.907103,4.761834,11
2021-11-03,2021-11-05,88, GERARDMER,3,0.898,0,3.59,50,48.072021,6.839761,11
2021-11-03,2021-11-06,17, PERIGNY,1,0.37007,0,2.12,42,46.161036,-1.099583,11
2021-11-03,2021-11-06,60, BEAUVAIS,0,4.35,2.6,0.0,487,49.439897,2.087073,11
2021-11-03,2021-11-07,34, BEZIERS,2,1.902,0,3.3,84,43.348715,3.232849,10
2021-11-04,2021-11-04,63, BESSE-ET-SAINT-ANASTAISE,1,1.10826,2.4,2.2,98,45.507404,2.918851,11
2021-11-04,2021-11-05,63, THIERS,1,0.58241,2.2,5.76,26,45.864766,3.538758,11
2021-11-04,2021-11-05,69, SAINT-JEAN-D'ARDIERES,0,0.09588,8.7,0.26,11,46.111874,4.741322,11
2021-11-04,2021-11-06,42, FEURS,6,2.0058,0,16.52,112,45.736781,4.21671,11
2021-11-04,2021-11-08,70, SAINT-LOUP-SUR-SEMOUSE,3,3.406,11.1,10.97,130,47.881539,6.274881,11
2021-11-04,2021-11-06,54, POMPEY,2,3.309,1.6,3.32,122,48.770683,6.124736,11
2021-11-04,2021-11-07,85, SAINTE-HERMINE,1,1.612,3.9,3.97,71,46.560152,-1.077567,11
2021-11-04,2021-11-07,80, CAMON,2,1.7303,2.9,8.07,150,49.900914,2.356551,11
2021-11-04,2021-11-06,69, SAINT-SYMPHORIEN-SUR-COISE,0,0.38606,0,2.51,29,45.634387,4.449903,11
2021-11-04,2021-11-05,54, XEUILLEY,2,1.24342,8.7,4.73,86,48.565761,6.097356,11
2021-11-05,2021-11-06,88, CHARMES-SUR-MOSELLE,3,1.58592,2.2,1.9,70,47.93222,6.660995,11
2021-11-05,2021-11-06,59, SECLIN,1,0.6447,2.4,1.41,17,50.54831,3.034681,11
2021-11-05,2021-11-07,88, REMIREMONT,15,4.07124,13,22.46,481,48.012613,6.590583,11
2021-11-05,2021-11-07,71, CHAGNY,3,2.16639,0,5.65,111,46.907103,4.761834,11
2021-11-05,2021-11-08,73, SAINT-JEAN-DE-MAURIENNE,2,1.9762,2.4,1.59,105,45.267964,6.347847,11
2021-11-05,2021-11-07,50, SAINT-PIERRE-EGLISE,4,1.3655,2.9,8.68,147,49.675979,-1.40277,11
2021-11-05,2021-11-07,76, CANY-BARVILLE,2,0.89,0,1.59,50,49.78241,0.63431,11
2021-11-05,2021-11-07,18, GUERCHE-SUR-L'AUBOIS (LA),12,1.3792,6.1,15.56,225,46.9441,2.97141,11
2021-11-05,2021-11-06,45, BAULE,4,1.214,0,10.08,70,47.810333,1.67005,11
2021-11-05,2021-11-10,23, SOUTERRAINE (LA),1,0.39876,9.4,3.51,40,46.235513,1.473113,11
2021-11-05,2021-11-06,45, PITHIVIERS,1,0.27,1.2,3.99,5,48.17645,2.255167,11
2021-11-05,2021-11-06,29, LANRIVOARE,2,1.007,1.6,1.88,25,48.459626,-4.641106,11
2021-11-05,2021-11-07,30, SAINT-GILLES,2,0.527,6,4.5,81,43.698432,4.411905,11
2021-11-05,2021-11-07,50, SAINT-SAUVEUR-LE-VICOMTE,1,0.1921,0,179.6,122,49.382654,-1.54003,11
2021-11-05,2021-11-07,54, JARNY,1,2.24512,2.2,2.95,84,49.153575,5.879061,11
2021-11-05,2021-11-07,30, GRAU-DU-ROI (LE),0,0.496,13.4,3.39,45,43.531749,4.140011,11
2021-11-05,2021-11-06,63, ISSOIRE,0,0.32148,0,8.5,22,45.542007,3.24313,11
2021-11-06,2021-11-07,56, AMBON,8,4.27042,8.7,12.84,319,47.55513,-2.548088,11
2021-11-06,2021-11-08,67, DIEMERINGEN,5,2.75852,3.8,7.41,300,48.940256,7.189326,11
2021-11-06,2021-11-07,59, MARLY,1,1.03,1.5,1.97,27,50.348175,3.544788,11
2021-11-06,2021-11-07,63, CLERMONT-FERRAND,2,0.8272,1.8,5.25,50,45.786671,3.107042,11
2021-11-06,2021-11-08,73, SAINT-JEAN-DE-MAURIENNE,0,0.069,0,1.21,27,45.267964,6.347847,11
2021-11-06,2021-11-11,66, TOULOUGES,3,0.35418,0,4.32,38,42.67186,2.832609,11
2021-11-06,2021-11-06,27, VAL-DE-REUIL,0,0.402,0,0.88,73,49.261533,1.20933,11
2021-11-06,2021-11-08,1, SAINT-ETIENNE-SUR-REYSSOUZE,4,4.8765,0,0.4,212,46.399913,5.008968,11
2021-11-06,2021-11-07,31, MURET,1,0.57384,3.4,1.02,5,43.446371,1.298368,11
2021-11-06,2021-11-09,76, ROUXMESNIL-BOUTEILLES,1,0.8745,1.1,3.85,40,49.895959,1.103015,11
2021-11-06,2021-11-08,88, CHAVELOT,2,1.52074,0,4.19,134,48.228813,6.433005,11
2021-11-06,2021-11-07,35, GUIPRY,0,0.8065,0,1.21,201,47.823588,-1.832162,11
2021-11-07,2021-11-07,63, ISSOIRE,12,5.28085,6,12.42,254,45.542007,3.24313,11
2021-11-07,2021-11-09,68, DIDENHEIM,0,0.2837,1.2,2.11,26,47.741023,7.311274,11
2021-11-07,2021-11-08,3, COSNE-D'ALLIER,2,2.51893,3.1,7.97,142,47.401935,2.943449,11
2021-11-07,2021-11-08,25, SAINT-VIT,1,1.26256,3,12.22,348,47.189073,5.82428,11
2021-11-07,2021-11-10,87, SAINT-JUNIEN,2,2.40087,2.4,0.41,117,45.896572,0.893218,11
2021-11-07,2021-11-08,81, CASTRES,0,0.87329,4.6,7.74,89,43.609339,2.240055,11
2021-11-07,2021-11-10,87, COUZEIX,6,1.55042,7,8.74,42,45.88693,1.217069,11
2021-11-07,2021-11-09,30, SAINT-HIPPOLYTE-DU-FORT,9,4.73693,0,21.25,364,43.956803,3.867114,11
2021-11-07,2021-11-09,72, ECOMMOY,1,0.57344,2.2,11.33,55,47.822672,0.274427,11
2021-11-07,2021-11-11,86, MONTMORILLON,2,0.62134,3.6,8.76,97,46.429425,0.865728,11
2021-11-07,2021-11-11,47, NERAC,2,1.13848,0,2.46,132,44.134193,0.346004,11
2021-11-07,2021-11-09,72, ECOMMOY,11,12.4162,9.4,1.74,509,47.822672,0.274427,11
2021-11-07,2021-11-09,71, BRANGES,1,0.50454,1.2,3.22,26,46.652735,5.166097,11
2021-11-08,2021-11-11,80, QUEVAUVILLERS,1,0.8403,0,2.99,139,49.823974,2.085935,11
2021-11-08,2021-11-09,88, CHAVELOT,2,2.092,4.7,10.7,370,48.228813,6.433005,11
2021-11-08,2021-11-12,8, VOUZIERS,0,0.52552,0,2.72,42,49.414265,4.697693,11
2021-11-08,2021-11-10,69, CONDRIEU,0,0.8248,0,9.91,46,45.476757,4.754055,11
2021-11-08,2021-11-10,70, JUSSEY,2,0.72335,3.6,3.376,101,47.828082,5.889894,11
2021-11-08,2021-11-10,76, TRAIT (LE),2,2.91243,3.4,4.17,125,49.484162,0.802257,11
2021-11-08,2021-11-10,30, LEZAN,0,1.1479,0,2.51,46,44.011058,4.047391,11
2021-11-08,2021-11-10,71, MACON,2,1.89063,0,12.24,82,46.323354,4.810857,11
2021-11-08,2021-11-13,87, BESSINES-SUR-GARTEMPE,0,0.36766,1.8,2.82,23,46.1135,1.355882,11
2021-11-08,2021-11-10,69, SAINT-JEAN-D'ARDIERES,0,0.12382,0,0.54,14,46.111874,4.741322,11
2021-11-08,2021-11-11,64, SOUMOULOU,1,0.6384,0,17.61,109,43.263822,-0.189853,11
2021-11-08,2021-11-12,3, CUSSET,2,2.19274,2.7,3.67,74,45.644397,0.047045,11
2021-11-08,2021-11-11,85, SAINTE-HERMINE,2,0.50486,2.1,9.51,67,46.560152,-1.077567,11
2021-11-08,2021-11-10,88, VAGNEY,1,1.33612,0,5.83,68,48.008393,6.714792,11
2021-11-08,2021-11-11,76, SAINT-VIGOR-D'YMONVILLE,10,2.36606,13.4,14.9,119,49.493494,0.361827,11
2021-11-09,2021-11-11,42, BOEN,0,0.76277,0,1.375,53,45.739941,4.191844,11
2021-11-09,2021-11-10,88, SAINT-DIE-DES-VOSGES,0,0.44635,0,3.78,60,48.294697,6.940983,11
2021-11-09,2021-11-12,80, BRAY-SUR-SOMME,0,0.28471,0,16.68,45,49.94156,2.717035,11
2021-11-09,2021-11-13,76, TRAIT (LE),3,0.85343,0,1.69,77,49.484162,0.802257,11
2021-11-09,2021-11-13,13, SAINTES-MARIES-DE-LA-MER,11,4.88016,9.7,30.58,452,43.484028,4.393058,11
2021-11-09,2021-11-14,87, SAINT-JUNIEN,9,3.1774,0,12.82,328,45.896572,0.893218,11
2021-11-09,2021-11-14,68, FELLERING,1,1.2673,3.2,5.74,337,47.894418,6.973904,11
2021-11-09,2021-11-13,62, AUDRUICQ,0,0.23369,0,0.96,20,50.884115,2.083412,11
2021-11-09,2021-11-13,68, ROUFFACH,3,0.7661,5,10.75,63,47.95838,7.305052,11
2021-11-09,2021-11-12,85, AIZENAY,2,1.99962,2.5,5.79,137,46.737555,-1.623882,11
2021-11-09,2021-11-11,26, MONTELEGER,1,1.22499,0,4.32,126,44.862175,4.928074,11
2021-11-09,2021-11-09,51, SAINTE-MENEHOULD,0,0.25889,1.1,1.53,19,49.099215,4.936022,11
2021-11-09,2021-11-14,90, BELFORT,2,0.533,0.9,4.76,30,47.640938,6.857469,11
2021-11-09,2021-11-14,33, LUDON-MEDOC,0,0.502,1.4,8.43,40,44.980575,-0.598948,11
2021-11-09,2021-11-11,44, SAINTE-REINE-DE-BRETAGNE,1,0.28335,0,7.42,78,47.44547,-2.184908,11
2021-11-09,2021-11-13,80, BRAY-SUR-SOMME,1,0.789,0,0.98,28,49.94156,2.717035,11
2021-11-10,2021-11-12,54, XEUILLEY,0,0.20171,0.6,1.44,7,48.565761,6.097356,11
2021-11-10,2021-11-12,1, SAINT-ETIENNE-SUR-REYSSOUZE,1,0.66922,0,6.25,30,46.399913,5.008968,11
2021-11-10,2021-11-13,80, ABBEVILLE,1,0.41864,3.2,2.66,35,50.105799,1.828902,11
2021-11-10,2021-11-11,85, SAINTE-HERMINE,3,3.13061,6.7,3.3,139,46.560152,-1.077567,11
2021-11-10,2021-11-12,50, SAINTE-MERE-EGLISE,1,0.378,0.9,2.14,44,49.423046,-1.281656,11
2021-11-10,2021-11-11,23, BOURGANEUF,0,0.71052,1.5,12.01,61,45.944859,1.753745,11
2021-11-10,2021-11-11,27, BEZU-SAINT-ELOI,0,0.11003,0,0.93,7,49.298471,1.693852,11
2021-11-10,2021-11-14,36, SAINT-AOUT,3,3.965,2.2,2.38,156,46.729262,1.974264,11
2021-11-10,2021-11-13,31, TOULOUSE,8,1.1168,4.3,12.48,501,43.604082,1.433805,11
2021-11-10,2021-11-10,27, EVREUX,3,4.32974,0,2.34,153,49.020599,1.146898,11
2021-11-10,2021-11-14,89, AUXERRE,0,0.57112,2.2,1.5,40,47.791247,3.579905,11
2021-11-10,2021-11-14,34, CLERMONT-L'HERAULT,8,2.03618,0,16.41,146,43.630085,3.429377,11
2021-11-10,2021-11-13,63, ROMAGNAT,7,2.90999,4.7,11.22,272,45.725005,3.095781,11
2021-11-11,2021-11-12,51, COURTISOLS,3,1.154,0,5.02,61,48.984346,4.520883,11
2021-11-11,2021-11-13,17, SABLONCEAUX,6,0.81437,4.5,9.93,109,45.709259,-0.890056,11
2021-11-11,2021-11-15,62, VENDIN-LES-BETHUNE,0,0.54645,1.2,1.43,66,50.546183,2.60726,11
2021-11-11,2021-11-15,80, ALBERT,2,3.06,1.1,2.75,121,50.002026,2.653788,11
2021-11-11,2021-11-13,42, RIVAS,2,0.7268,2.9,4.43,118,45.583593,4.252971,11
2021-11-11,2021-11-14,85, SAINTE-HERMINE,3,2.7435,7.7,4.5,36,46.560152,-1.077567,11
2021-11-11,2021-11-13,1, MEZERIAT,1,1.16676,3.6,4.255,331,46.243875,5.046776,11
2021-11-11,2021-11-12,51, SAINT-MEMMIE,0,0.501,2,1.59,25,48.952519,4.389366,11
2021-11-11,2021-11-15,55, VERDUN,2,1.25608,2.6,3.69,45,49.153914,5.365593,11
2021-11-11,2021-11-15,36, SAINT-AOUT,1,0.862,3.4,4.6,32,46.729262,1.974264,11
2021-11-11,2021-11-12,41, ROMORANTIN-LANTHENAY,0,0.1941,1.2,3.34,18,47.360174,1.743026,11
2021-11-11,2021-11-13,20, AJACCIO,1,0.7377,4.5,24.96,65,48.867717,2.392954,11
2021-11-11,2021-11-13,30, SAINT-GILLES,2,1.101,2.5,8.08,328,43.698432,4.411905,11
2021-11-12,2021-11-16,62, NORDAUSQUES,5,1.93475,5.4,8.42,149,50.818237,2.08992,11
2021-11-12,2021-11-15,69, CONDRIEU,4,1.4956,7.1,6.0,363,45.476757,4.754055,11
2021-11-12,2021-11-14,54, BLENOD-LES-PONT-A-MOUSSON,6,5.028,6.4,7.79,420,48.877282,6.058013,11
2021-11-12,2021-11-16,20, AJACCIO,0,0.64126,0,6.8,79,48.867717,2.392954,11
2021-11-12,2021-11-13,45, SAINT-DENIS-EN-VAL,0,0.356,0.5,1.32,33,47.878503,1.969695,11
2021-11-12,2021-11-13,67, DIEMERINGEN,1,0.633,1,1.46,36,48.940256,7.189326,11
2021-11-12,2021-11-12,51, SAINT-MEMMIE,0,0.18382,0,0.93,12,48.952519,4.389366,11
