;Unnamed: 0;Date chargement;Date de livraison;Département;Villes destinataire;Palette;Poids;Metre Linéaire;Volume;Colis;latitude;longitude;mois chargement
5081;5197;11/10/2021;15/10/2021;20; CORBARA;2;3.321;0;3.25;131;42.618773;8.901299;10
5082;5209;11/10/2021;14/10/2021;80; ABBEVILLE;0;0.38268;0;1.23;14;50.105799;1.828902;10
5083;5167;11/10/2021;12/10/2021;71; BRANGES;1;1.08456;0;2.37;92;46.652735;5.166097;10
5084;5219;11/10/2021;15/10/2021;20; PENTA-DI-CASINCA;2;0.655;4.6;42.13;171;42.453419;9.499185;10
5085;5228;11/10/2021;13/10/2021;42; SAVIGNEUX;0;0.59336;1.2;6.12;43;45.617997;4.094098;10
5086;5163;11/10/2021;15/10/2021;46; AYNAC;0;0.60952;0.6;0.59;134;44.787497;1.853286;10
5087;5142;11/10/2021;12/10/2021;3; LURCY-LEVIS;1;1.68588;1.8;7.5;56;46.738063;2.92851;10
5088;5146;11/10/2021;12/10/2021;18; GUERCHE-SUR-L'AUBOIS (LA);7;3.555;0;13.4;400;46.9441;2.97141;10
5089;5154;11/10/2021;12/10/2021;24; BERGERAC;5;2.56;2.2;10.9;176;44.851436;0.482291;10
5090;5153;11/10/2021;13/10/2021;68; ROUFFACH;1;0.287;0.4;1.58;25;47.95838;7.305052;10
5091;5233;11/10/2021;13/10/2021;34; CLERMONT-L'HERAULT;4;1.20674;0;9.11;125;43.630085;3.429377;10
5092;5224;11/10/2021;12/10/2021;3; CUSSET;1;0.355;1.2;7.29;28;45.644397;0.047045;10
5093;5194;12/10/2021;15/10/2021;85; SAINTE-HERMINE;3;3.80823;4;0.99;162;46.560152;-1.077567;10
5094;5334;12/10/2021;16/10/2021;63; LEMPDES;0;0.29028;0;0.51;36;45.771876;3.193029;10
5095;5189;12/10/2021;15/10/2021;76; ROUXMESNIL-BOUTEILLES;3;0.66893;3.2;5.24;88;49.895959;1.103015;10
5096;5180;12/10/2021;13/10/2021;85; SAINTE-HERMINE;8;4.03514;11.2;18.47;270;46.560152;-1.077567;10
5097;5292;12/10/2021;13/10/2021;88; MIRECOURT;0;0.70364;0;1.38;27;48.301026;6.134121;10
5098;5326;12/10/2021;15/10/2021;87; SAINT-JUNIEN;0;0.16854;0;0.74;13;45.896572;0.893218;10
5099;5325;12/10/2021;16/10/2021;62; AUDRUICQ;2;0.9327;5.7;12.97;81;50.884115;2.083412;10
5100;5281;12/10/2021;14/10/2021;1; SAINT-ETIENNE-SUR-REYSSOUZE;0;0.39964;2.7;4.63;47;46.399913;5.008968;10
5101;5215;12/10/2021;16/10/2021;34; BEZIERS;1;0.42307;0;7.68;72;43.348715;3.232849;10
5102;5314;12/10/2021;16/10/2021;62; RINXENT;3;1.0091;0;15.22;161;50.805781;1.742502;10
5103;5253;12/10/2021;14/10/2021;3; NEUVY;1;1.67;2.6;1.89;78;48.043023;3.792792;10
5104;5264;12/10/2021;14/10/2021;63; VEYRE-MONTON;5;2.62388;10;7.96;234;45.673155;3.16073;10
5105;5250;12/10/2021;14/10/2021;26; MONTELIMAR;2;0.30511;4.2;3.6;39;44.553424;4.745639;10
5106;5261;12/10/2021;14/10/2021;64; SOUMOULOU;1;0.54692;0;1.94;28;43.263822;-0.189853;10
5107;5223;12/10/2021;16/10/2021;89; AUXERRE;1;1.2905;0;6.69;73;47.791247;3.579905;10
5108;5252;13/10/2021;14/10/2021;58; PREMERY;3;1.90506;0;4.46;127;47.162382;3.339948;10
5109;5217;13/10/2021;17/10/2021;36; SAINT-AOUT;3;0.91384;3.7;6.75;61;46.729262;1.974264;10
5110;5255;13/10/2021;15/10/2021;25; SAINT-VIT;2;0.587;1.4;4.79;23;47.189073;5.82428;10
5111;5297;13/10/2021;14/10/2021;76; TRAIT (LE);0;0.85238;0;12.7;66;49.484162;0.802257;10
5112;5345;13/10/2021;14/10/2021;77; VILLEPARISIS;4;0.74966;7;8.0;77;48.94368;2.614745;10
5113;5301;13/10/2021;13/10/2021;30; SAINT-HIPPOLYTE-DU-FORT;1;0.48129;1.6;95.25;57;43.956803;3.867114;10
5114;5247;13/10/2021;15/10/2021;29; LANRIVOARE;0;0.26267;2.6;2.18;40;48.459626;-4.641106;10
5115;5347;13/10/2021;14/10/2021;27; NEUBOURG (LE);9;1.24552;0;25.86;171;49.149004;0.909047;10
5116;5221;13/10/2021;16/10/2021;87; SAINT-JUNIEN;0;0.17545;3.3;2.88;6;45.896572;0.893218;10
5117;5316;13/10/2021;17/10/2021;63; CLERMONT-FERRAND;4;1.10102;6.5;7.91;190;45.786671;3.107042;10
5118;5231;13/10/2021;15/10/2021;70; JUSSEY;0;0.2834;1.5;0.49;59;47.828082;5.889894;10
5119;5199;13/10/2021;17/10/2021;20; BASTIA;2;1.905;0;2.91;59;48.868956;2.393052;10
5120;5317;13/10/2021;16/10/2021;23; BOURGANEUF;0;0.24825;0;1.18;20;45.944859;1.753745;10
5121;5208;13/10/2021;16/10/2021;69; CONDRIEU;17;3.89;0;34.33;170;45.476757;4.754055;10
5122;5330;13/10/2021;17/10/2021;62; SAINTE-AUSTREBERTHE;1;0.376;1.4;8.7;38;50.364129;2.046344;10
5123;5391;14/10/2021;16/10/2021;67; SCHWOBSHEIM;1;1.3292;0;3.04;99;48.231369;7.575652;10
5124;5323;14/10/2021;18/10/2021;63; ISSOIRE;0;0.094;0.6;89.22;12;45.542007;3.24313;10
5125;5249;14/10/2021;16/10/2021;29; GUIPAVAS;1;0.43806;3;11.69;58;48.428236;-4.403555;10
5126;5311;14/10/2021;17/10/2021;86; MONTMORILLON;1;0.40323;1.5;4.6;26;46.429425;0.865728;10
5127;5296;14/10/2021;15/10/2021;88; REMIREMONT;1;1.02745;3.7;4.23;171;48.012613;6.590583;10
5128;5378;14/10/2021;15/10/2021;45; CHATEAUNEUF-SUR-LOIRE;0;0.24106;0;1.15;7;47.872743;2.223164;10
5129;5351;14/10/2021;15/10/2021;59; SECLIN;1;0.47593;0;3.67;81;50.54831;3.034681;10
5130;5338;14/10/2021;15/10/2021;36; SAINT-AOUT;1;1.73034;4.2;5.43;92;46.729262;1.974264;10
5131;5370;14/10/2021;16/10/2021;3; COSNE-D'ALLIER;0;0.5798;0;0.5;35;47.401935;2.943449;10
5132;5286;14/10/2021;15/10/2021;12; RODEZ;2;0.3109;4;4.0;35;44.359272;2.566732;10
5133;5225;14/10/2021;16/10/2021;68; CERNAY;4;0.59765;0;6.89;33;47.80342;7.170948;10
5134;5380;14/10/2021;15/10/2021;72; ECOMMOY;0;0.24178;1.7;1.402;58;47.822672;0.274427;10
5135;5294;14/10/2021;15/10/2021;85; SAINTE-HERMINE;2;1.06221;0;5.16;55;46.560152;-1.077567;10
5136;5362;15/10/2021;17/10/2021;3; SAINT-POURCAIN-SUR-SIOULE;3;1.51624;0;4.4;66;46.31158;3.304564;10
5137;5399;15/10/2021;16/10/2021;69; CONDRIEU;4;1.65544;11.7;6.81;92;45.476757;4.754055;10
5138;5319;15/10/2021;19/10/2021;63; THIERS;0;0.34658;0;3.46;36;45.864766;3.538758;10
5139;5333;15/10/2021;19/10/2021;34; CLERMONT-L'HERAULT;2;2.78449;0;6.632;126;43.630085;3.429377;10
5140;5240;15/10/2021;16/10/2021;63; ISSOIRE;1;0.38207;0;7.76;31;45.542007;3.24313;10
5141;5346;15/10/2021;16/10/2021;27; VERNEUIL-SUR-AVRE;0;0.4362;0;12.22;37;48.742867;0.889639;10
5142;5341;15/10/2021;12/10/2021;85; SAINTE-HERMINE;0;0.5131;0;5.15;40;46.560152;-1.077567;10
5143;5382;15/10/2021;16/10/2021;68; HESINGUE;5;1.90408;7.3;9.11;182;47.576926;7.525224;10
5144;5358;15/10/2021;17/10/2021;54; BLENOD-LES-PONT-A-MOUSSON;4;0.86596;13.4;5.19;61;48.877282;6.058013;10
5145;5348;15/10/2021;17/10/2021;59; DUNKERQUE;6;1.687;4.8;7.16;146;51.028093;2.346065;10
5146;5403;15/10/2021;16/10/2021;32; ISLE-JOURDAIN-SUR-SAVE (L');1;0.6871;2;5.04;70;43.614464;1.080658;10
5147;5313;15/10/2021;18/10/2021;50; SAINT-PIERRE-EGLISE;1;0.88923;0;5.88;326;49.675979;-1.40277;10
5148;5279;15/10/2021;17/10/2021;68; RETZWILLER;4;1.07601;13.4;3.81;77;47.631016;7.097603;10
5149;5287;15/10/2021;17/10/2021;70; NOIDANS-LES-VESOUL;1;0.47035;0;3.71;68;47.61586;6.131158;10
5150;5245;15/10/2021;16/10/2021;45; BAULE;0;0.3341;0;4.34;36;47.810333;1.67005;10
5151;5289;15/10/2021;17/10/2021;68; ILLZACH;4;4.92698;0;2.74;207;47.776;7.361973;10
5152;5309;15/10/2021;18/10/2021;17; SABLONCEAUX;4;1.48967;4.8;10.32;79;45.709259;-0.890056;10
5153;5312;15/10/2021;19/10/2021;3; CUSSET;2;1.11899;0;11.714;243;45.644397;0.047045;10
5154;5243;15/10/2021;16/10/2021;72; ECOMMOY;1;0.75294;0.8;2.71;40;47.822672;0.274427;10
5155;5395;16/10/2021;18/10/2021;88; CHAVELOT;0;0.58762;1.6;8.044;84;48.228813;6.433005;10
5156;5392;16/10/2021;18/10/2021;90; BELFORT;1;1.5443;6.5;11.34;168;47.640938;6.857469;10
5157;5229;16/10/2021;18/10/2021;42; SAINT-ETIENNE;4;0.54308;2.8;7.22;64;45.430195;4.370045;10
5158;5386;16/10/2021;17/10/2021;44; SAINTE-REINE-DE-BRETAGNE;1;0.2813;8.7;0.51;114;47.44547;-2.184908;10
5159;5406;16/10/2021;18/10/2021;71; GIVRY;1;0.294;0;0.48;18;46.779361;4.743764;10
5160;5266;16/10/2021;18/10/2021;26; LORIOL-SUR-DROME;1;0.28932;1.2;2.4;30;44.750005;4.799261;10
5161;5429;16/10/2021;20/10/2021;87; BESSINES-SUR-GARTEMPE;3;4.59995;3;7.55;204;46.1135;1.355882;10
5162;5368;16/10/2021;17/10/2021;41; ROMORANTIN-LANTHENAY;4;2.92737;3.9;9.53;212;47.360174;1.743026;10
5163;5367;16/10/2021;18/10/2021;30; SAINT-HIPPOLYTE-DU-FORT;2;0.333;1.2;3.6;20;43.956803;3.867114;10
5164;5357;16/10/2021;18/10/2021;31; TOULOUSE;1;1.07832;0.8;1.46;51;43.604082;1.433805;10
5165;5277;16/10/2021;17/10/2021;54; BLENOD-LES-PONT-A-MOUSSON;5;0.896;3.6;8.46;38;48.877282;6.058013;10
5166;5282;16/10/2021;17/10/2021;30; MEYRANNES;2;0.86192;0;4.93;67;44.273453;4.163812;10
5167;5259;16/10/2021;18/10/2021;29; ROSPORDEN;2;1.496;0.8;2.3;88;47.951881;-3.821156;10
5168;5322;16/10/2021;19/10/2021;55; VERDUN;0;0.3521;0;0.7;10;49.153914;5.365593;10
5169;5295;16/10/2021;17/10/2021;12; MILLAU;0;0.326;0.5;1.78;49;44.115989;3.07932;10
5170;5329;17/10/2021;21/10/2021;34; BEZIERS;0;0.24771;0;4.06;44;43.348715;3.232849;10
5171;5416;17/10/2021;18/10/2021;17; SURGERES;2;0.38716;0;2.75;44;46.103571;-0.756848;10
5172;5276;17/10/2021;19/10/2021;88; VAGNEY;6;1.33038;0;11.719;368;48.008393;6.714792;10
5173;5377;17/10/2021;19/10/2021;74; PASSY;4;2.06008;4.6;10.84;63;45.925787;6.703807;10
5174;5274;17/10/2021;19/10/2021;90; BELFORT;0;0.31464;0.9;8.85;26;47.640938;6.857469;10
5175;5383;17/10/2021;18/10/2021;1; MEZERIAT;2;0.65906;2.7;4.92;23;46.243875;5.046776;10
5176;5374;17/10/2021;18/10/2021;68; COLMAR;8;2.32265;7.8;20.36;118;48.081502;7.352569;10
5177;5335;17/10/2021;20/10/2021;87; PANAZOL;3;2.12;1.2;3.34;132;45.83941;1.317459;10
5178;5342;17/10/2021;18/10/2021;95; FONTENAY-EN-PARISIS;1;1.0881;1.9;3.66;81;49.053239;2.452337;10
5179;5273;17/10/2021;18/10/2021;69; CONDRIEU;3;2.1376;2.8;3.44;169;45.476757;4.754055;10
5180;5340;17/10/2021;19/10/2021;43; LE PUY EN VELAY CEDEX;0;1.39482;8.3;3.92;63;45.030881;3.899202;10
5181;5321;17/10/2021;20/10/2021;87; COUZEIX;2;0.9735;0;1.3;49;45.88693;1.217069;10
5182;5251;17/10/2021;18/10/2021;69; SAINT-SYMPHORIEN-SUR-COISE;4;4.70777;11.7;4.84;219;45.634387;4.449903;10
5183;5328;18/10/2021;22/10/2021;20; BASTIA;5;4.34321;0;12.37;471;48.868956;2.393052;10
5184;5427;18/10/2021;19/10/2021;76; CANY-BARVILLE;8;5.181;5;10.93;625;49.78241;0.63431;10
5185;5463;18/10/2021;21/10/2021;24; BERGERAC;3;0.49296;1.5;3.16;27;44.851436;0.482291;10
5186;5421;18/10/2021;19/10/2021;50; SAINTE-MERE-EGLISE;3;2.67618;12.5;16.36;424;49.423046;-1.281656;10
5187;5339;18/10/2021;20/10/2021;58; SAINT-BENIN-D'AZY;0;0.25472;2;3.29;39;46.999801;3.395899;10
5188;5413;18/10/2021;20/10/2021;68; ROUFFACH;2;0.4473;0;3.52;26;47.95838;7.305052;10
5189;5388;18/10/2021;20/10/2021;3; BOURBON-L'ARCHAMBAULT;0;0.54795;0;24.44;52;46.584965;3.057117;10
5190;5411;18/10/2021;20/10/2021;70; LURE;4;2.75411;0;31.96;151;47.684098;6.497007;10
5191;5410;18/10/2021;20/10/2021;68; FELLERING;3;3.01932;10.5;9.48;152;47.894418;6.973904;10
5192;5408;18/10/2021;19/10/2021;26; LORIOL-SUR-DROME;1;1.23666;1.8;4.97;52;44.750005;4.799261;10
5193;5397;18/10/2021;19/10/2021;57; DIEUZE;0;0.505;1.4;9.0;65;48.811468;6.720321;10
5194;5307;18/10/2021;21/10/2021;69; CONDRIEU;2;2.07719;2.7;4.37;71;45.476757;4.754055;10
5195;5318;18/10/2021;22/10/2021;20; PRUNELLI-DI-FIUMORBO;2;0.825;0;1.55;51;42.00744;9.367301;10
5196;5300;18/10/2021;22/10/2021;80; QUEVAUVILLERS;1;1.81602;6.9;0.73;157;49.823974;2.085935;10
5197;5385;18/10/2021;19/10/2021;70; FAVERNEY;4;1.05506;0;17.34;91;47.767816;6.089178;10
5198;5431;18/10/2021;21/10/2021;87; AIXE-SUR-VIENNE;0;0.56642;0;5.74;26;45.798248;1.128024;10
5199;5436;18/10/2021;21/10/2021;80; BRAY-SUR-SOMME;0;0.008;0;0.0;1;49.94156;2.717035;10
5200;5288;18/10/2021;19/10/2021;30; MEYRANNES;0;1.12728;0;17.61;58;44.273453;4.163812;10
5201;5293;18/10/2021;22/10/2021;46; AYNAC;7;5.48314;4.4;11.81;247;44.787497;1.853286;10
5202;5361;18/10/2021;20/10/2021;30; GRAU-DU-ROI (LE);1;1.73762;1.7;2.07;93;43.531749;4.140011;10
5203;5448;18/10/2021;22/10/2021;13; ARLES;0;0.3521;0.4;7.4;23;43.608782;4.610256;10
5204;5363;18/10/2021;20/10/2021;25; SAINT-VIT;6;1.30112;0;14.78;82;47.189073;5.82428;10
5205;5428;19/10/2021;20/10/2021;85; SAINTE-HERMINE;10;0.558;0;4.383;50;46.560152;-1.077567;10
5206;5438;19/10/2021;23/10/2021;89; AUXERRE;4;2.11952;4.6;8.72;399;47.791247;3.579905;10
5207;5400;19/10/2021;21/10/2021;71; MACON;11;2.52488;5.7;13.31;455;46.323354;4.810857;10
5208;5343;19/10/2021;21/10/2021;42; FIRMINY;3;1.01914;4.5;7.19;159;45.386905;4.287403;10
5209;5407;19/10/2021;21/10/2021;66; TOULOUGES;0;0.19489;1.1;2.96;14;42.67186;2.832609;10
5210;5459;19/10/2021;23/10/2021;63; THIERS;0;0.18041;1;2.25;33;45.864766;3.538758;10
5211;5404;19/10/2021;21/10/2021;71; CHAGNY;2;0.87142;8;5.67;45;46.907103;4.761834;10
5212;5291;19/10/2021;23/10/2021;80; ABBEVILLE;0;0.50692;5.3;16.01;50;50.105799;1.828902;10
5213;5305;19/10/2021;20/10/2021;88; SAINT-DIE-DES-VOSGES;2;0.46336;7.6;3.73;124;48.294697;6.940983;10
5214;5304;19/10/2021;23/10/2021;80; CAMON;2;1.18121;3.5;9.1;82;49.900914;2.356551;10
5215;5447;19/10/2021;22/10/2021;87; PANAZOL;2;0.67653;0;4.75;70;45.83941;1.317459;10
5216;5457;19/10/2021;23/10/2021;20; PENTA-DI-CASINCA;0;0.11073;0;0.23;8;42.453419;9.499185;10
5217;5452;19/10/2021;22/10/2021;8; VOUZIERS;5;4.248;4.8;5.718;215;49.414265;4.697693;10
5218;5419;19/10/2021;23/10/2021;51; SAINTE-MENEHOULD;2;2.5836;4;1.96;100;49.099215;4.936022;10
5219;5298;19/10/2021;23/10/2021;80; ALBERT;1;1.66692;2.6;3.91;67;50.002026;2.653788;10
5220;5359;19/10/2021;20/10/2021;51; SAINT-MEMMIE;1;1.103;0;6.44;66;48.952519;4.389366;10
5221;5327;19/10/2021;23/10/2021;20; CORBARA;1;0.90388;13.4;9.66;74;42.618773;8.901299;10
5222;5332;19/10/2021;22/10/2021;33; LUDON-MEDOC;3;0.57;3.2;6.27;78;44.980575;-0.598948;10
5223;5432;20/10/2021;23/10/2021;87; LIMOGES;3;3.275;0;0.08;131;45.856159;1.221254;10
5224;5458;20/10/2021;23/10/2021;17; SABLONCEAUX;5;3.28237;5.6;5.5;256;45.709259;-0.890056;10
5225;5454;20/10/2021;23/10/2021;69; CONDRIEU;1;1.46614;0;1.37;58;45.476757;4.754055;10
5226;5451;20/10/2021;24/10/2021;63; LEMPDES;2;0.52157;6;6.61;35;45.771876;3.193029;10
5227;5473;20/10/2021;22/10/2021;42; SAINT-ETIENNE;3;3.19113;3.6;5.44;139;45.430195;4.370045;10
5228;5489;20/10/2021;21/10/2021;20; PRUNELLI-DI-FIUMORBO;5;2.55148;0;8.64;237;42.00744;9.367301;10
5229;5479;20/10/2021;22/10/2021;58; SAINT-BENIN-D'AZY;12;3.8808;13.4;16.85;361;46.999801;3.395899;10
5230;5425;20/10/2021;21/10/2021;88; SAINT-DIE-DES-VOSGES;1;1.05791;0;5.26;324;48.294697;6.940983;10
5231;5456;20/10/2021;23/10/2021;76; ROUXMESNIL-BOUTEILLES;1;0.39736;0;2.13;34;49.895959;1.103015;10
5232;5394;20/10/2021;22/10/2021;1; SAINT-ETIENNE-SUR-REYSSOUZE;0;0.4213;1.5;6.09;34;46.399913;5.008968;10
5233;5402;20/10/2021;22/10/2021;68; RETZWILLER;1;1.5456;1.3;3.12;60;47.631016;7.097603;10
5234;5369;20/10/2021;21/10/2021;51; SAINTE-MENEHOULD;0;0.43944;0;0.5;113;49.099215;4.936022;10
5235;5381;20/10/2021;22/10/2021;67; DIEMERINGEN;0;0.39254;1.3;2.71;50;48.940256;7.189326;10
5236;5364;20/10/2021;22/10/2021;56; AMBON;8;1.88;0;16.84;80;47.55513;-2.548088;10
5237;5387;20/10/2021;22/10/2021;29; ROSPORDEN;2;0.88795;0;15.254;126;47.951881;-3.821156;10
5238;5353;20/10/2021;21/10/2021;27; VAL-DE-REUIL;0;0.2213;0;2.05;44;49.261533;1.20933;10
5239;5315;20/10/2021;24/10/2021;62; RINXENT;2;0.4761;0;5.78;143;50.805781;1.742502;10
5240;5331;20/10/2021;24/10/2021;63; MARINGUES;1;0.25712;0;2.73;24;45.929291;3.333708;10
5241;5352;21/10/2021;22/10/2021;24; BERGERAC;1;0.44076;1.4;13.05;31;44.851436;0.482291;10
5242;5455;21/10/2021;24/10/2021;80; CAMON;1;0.90508;0;2.69;20;49.900914;2.356551;10
5243;5344;21/10/2021;23/10/2021;18; GRACAY;0;0.306;0;4.76;30;47.144136;1.846415;10
5244;5430;21/10/2021;22/10/2021;27; EZY-SUR-EURE;0;0.35697;0;3.7;35;48.864686;1.416342;10
5245;5464;21/10/2021;24/10/2021;17; GEMOZAC;0;0.4257;3.4;6.51;57;45.559012;-0.689938;10
5246;5505;21/10/2021;23/10/2021;30; GRAU-DU-ROI (LE);0;0.2724;0;1.43;37;43.531749;4.140011;10
5247;5507;21/10/2021;23/10/2021;57; DIEUZE;1;0.66642;1.4;7.1;38;48.811468;6.720321;10
5248;5365;21/10/2021;23/10/2021;18; GUERCHE-SUR-L'AUBOIS (LA);1;0.34806;1;2.22;69;46.9441;2.97141;10
5249;5434;21/10/2021;25/10/2021;63; BESSE-ET-SAINT-ANASTAISE;0;0.61886;4.5;7.27;79;45.507404;2.918851;10
5250;5371;21/10/2021;23/10/2021;73; AITON;0;0.32413;13.3;0.79;13;45.564758;6.262732;10
5251;5349;21/10/2021;22/10/2021;27; EVREUX;2;0.28742;1.9;4.1;49;49.020599;1.146898;10
5252;5372;21/10/2021;22/10/2021;14; OUISTREHAM;1;0.3915;0.8;14.2;108;49.275563;-0.259958;10
5253;5440;21/10/2021;24/10/2021;80; ABBEVILLE;4;2.05532;9;12.41;101;50.105799;1.828902;10
5254;5390;21/10/2021;23/10/2021;63; ISSOIRE;0;0.2096;1.2;1.14;28;45.542007;3.24313;10
5255;5417;21/10/2021;25/10/2021;51; COURTISOLS;0;0.289;1.1;1.75;15;48.984346;4.520883;10
5256;5375;22/10/2021;23/10/2021;68; GUEWENHEIM;1;0.77278;0;2.44;55;47.751426;7.090284;10
5257;5401;22/10/2021;23/10/2021;26; MONTELIMAR;0;0.35506;0;1.44;41;44.553424;4.745639;10
5258;5398;22/10/2021;23/10/2021;54; JARNY;0;1.316;2;4.97;32;49.153575;5.879061;10
5259;5480;22/10/2021;23/10/2021;20; BASTIA;8;4.285;11;19.31;189;48.868956;2.393052;10
5260;5468;22/10/2021;24/10/2021;42; RIORGES;14;3.23766;8.5;27.923;250;46.041508;4.04171;10
5261;5393;22/10/2021;24/10/2021;71; TOURNUS;1;0.38298;1.3;5.16;60;46.564825;4.897479;10
5262;5336;22/10/2021;24/10/2021;58; PREMERY;15;6.997;8.3;10.76;227;47.162382;3.339948;10
5263;5496;22/10/2021;23/10/2021;25; FINS-LES;0;0.23746;0;1.39;9;47.071754;6.622183;10
5264;5460;22/10/2021;25/10/2021;87; BESSINES-SUR-GARTEMPE;0;0.511;0;5.42;20;46.1135;1.355882;10
5265;5350;22/10/2021;23/10/2021;60; JONQUIERES;4;1.5078;0;12.63;154;49.403416;2.743904;10
5266;5412;22/10/2021;23/10/2021;73; SAINT-JEAN-DE-MAURIENNE;6;1.91352;13.4;20.85;116;45.267964;6.347847;10
5267;5453;22/10/2021;25/10/2021;87; SAINT-JUNIEN;2;0.6089;0;11.56;79;45.896572;0.893218;10
5268;5450;22/10/2021;25/10/2021;86; MONTMORILLON;4;0.39043;5.6;4.27;51;46.429425;0.865728;10
5269;5354;22/10/2021;24/10/2021;81; ALBI;0;0.60229;0;1.83;37;43.927836;2.149416;10
5270;5373;22/10/2021;24/10/2021;31; ROUFFIAC-TOLOSAN;2;0.33712;5.4;4.45;21;43.664917;1.522337;10
5271;5529;22/10/2021;23/10/2021;3; LURCY-LEVIS;3;1.82121;2.8;3.85;105;46.738063;2.92851;10
5272;5532;22/10/2021;23/10/2021;31; ROUFFIAC-TOLOSAN;1;0.805;0.6;1.48;35;43.664917;1.522337;10
5273;5476;22/10/2021;23/10/2021;20; AJACCIO;0;0.41922;0.5;0.84;42;48.867717;2.392954;10
5274;5433;22/10/2021;26/10/2021;36; SAINT-AOUT;2;1.48998;5.1;9.82;138;46.729262;1.974264;10
5275;5512;23/10/2021;24/10/2021;78; MAREIL-SUR-MAULDRE;0;0.52025;1.2;2.17;31;48.894066;1.873291;10
5276;5474;23/10/2021;24/10/2021;85; SAINTE-HERMINE;1;0.8856;1.6;3.06;22;46.560152;-1.077567;10
5277;5470;23/10/2021;24/10/2021;27; EVREUX;7;0.68515;5.2;6.05;41;49.020599;1.146898;10
5278;5495;23/10/2021;24/10/2021;45; SAINT-DENIS-EN-VAL;3;1.3931;5.1;8.84;147;47.878503;1.969695;10
5279;5379;23/10/2021;25/10/2021;56; ELVEN;2;2.15186;0;6.13;144;47.733359;-2.594579;10
5280;5443;23/10/2021;27/10/2021;62; RINXENT;0;0.42654;0.9;0.966;29;50.805781;1.742502;10
5281;5409;23/10/2021;25/10/2021;70; NOIDANS-LES-VESOUL;15;5.59542;6.8;19.29;345;47.61586;6.131158;10
5282;5564;23/10/2021;24/10/2021;27; BEAUMONT-LE-ROGER;1;0.56733;1.6;0.58;9;49.063452;0.757449;10
5283;5523;23/10/2021;24/10/2021;3; BOURBON-L'ARCHAMBAULT;0;0.068;0;0.37;3;46.584965;3.057117;10
5284;5542;23/10/2021;25/10/2021;88; CORNIMONT;2;0.494;1.5;2.31;60;47.964891;6.843589;10
5285;5414;23/10/2021;25/10/2021;71; BRANGES;1;0.78067;0;1.62;102;46.652735;5.166097;10
5286;5567;23/10/2021;24/10/2021;88; CHARMES-SUR-MOSELLE;3;4.05;1.8;2.7;144;47.93222;6.660995;10
5287;5384;23/10/2021;24/10/2021;44; BLAIN;1;1.4898;0;3.12;60;47.462786;-1.779167;10
5288;5560;23/10/2021;28/10/2021;24; BERGERAC;1;0.50808;0;8.33;142;44.851436;0.482291;10
5289;5356;23/10/2021;25/10/2021;64; SOUMOULOU;0;0.416;2.6;2.62;27;43.263822;-0.189853;10
5290;5538;23/10/2021;25/10/2021;90; BELFORT;1;0.45255;0;0.87;0;47.640938;6.857469;10
5291;5516;23/10/2021;24/10/2021;69; CONDRIEU;0;0.41391;1.8;2.73;25;45.476757;4.754055;10
5292;5478;24/10/2021;26/10/2021;68; DIDENHEIM;0;0.75828;2;4.02;74;47.741023;7.311274;10
5293;5526;24/10/2021;26/10/2021;88; CHAVELOT;2;0.52452;0;4.22;24;48.228813;6.433005;10
5294;5585;24/10/2021;28/10/2021;34; BEZIERS;2;1.26024;3.2;2.54;56;43.348715;3.232849;10
5295;5486;24/10/2021;25/10/2021;27; BEZU-SAINT-ELOI;1;0.805;0;1.48;35;49.298471;1.693852;10
5296;5487;24/10/2021;26/10/2021;69; SAINT-SYMPHORIEN-SUR-COISE;1;1.5456;1.3;3.12;60;45.634387;4.449903;10
5297;5515;24/10/2021;26/10/2021;70; LUXEUIL-LES-BAINS;2;0.421;1.3;2.43;53;47.817996;6.372699;10
5298;5534;24/10/2021;25/10/2021;85; SAINT-MARTIN-DE-FRAIGNEAU;3;0.3958;0;7.17;20;46.432355;-0.751576;10
5299;5587;24/10/2021;28/10/2021;80; CAMON;4;4.3198;0;13.78;208;49.900914;2.356551;10
5300;5553;24/10/2021;25/10/2021;27; EZY-SUR-EURE;3;1.77;2.7;6.63;30;48.864686;1.416342;10
5301;5500;24/10/2021;26/10/2021;30; SAINT-HIPPOLYTE-DU-FORT;0;0.523;0;6.32;32;43.956803;3.867114;10
5302;5405;24/10/2021;25/10/2021;57; BITCHE;1;0.441;1.2;1.12;3;49.047606;7.444178;10
5303;5477;24/10/2021;26/10/2021;1; BOURG-EN-BRESSE;0;0.48604;0.9;0.32;17;46.207449;5.216368;10
5304;5469;24/10/2021;25/10/2021;59; SECLIN;2;0.54575;1;3.16;50;50.54831;3.034681;10
5305;5418;24/10/2021;25/10/2021;76; TRAIT (LE);0;0.13661;0;1.71;19;49.484162;0.802257;10
5306;5376;24/10/2021;26/10/2021;30; LEZAN;3;3.28878;7.4;235.65;201;44.011058;4.047391;10
5307;5426;24/10/2021;25/10/2021;50; SAINT-SAUVEUR-LE-VICOMTE;2;1.55766;12.4;2.37;106;49.382654;-1.54003;10
5308;5445;24/10/2021;28/10/2021;20; CORBARA;1;1.82675;1.9;2.986;107;42.618773;8.901299;10
5309;5389;24/10/2021;25/10/2021;45; BAULE;1;0.48506;1.4;6.1;54;47.810333;1.67005;10
